filename,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_mean,chroma_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,zcr_mean,zcr_std,rms_mean,rms_std,spectral_contrast_mean,spectral_contrast_std,tonnetz_mean,tonnetz_std,tempo,genre
blues.00010.wav,-173.7158660888672,90.21219635009766,137.14024353027344,32.89563751220703,-23.76764678955078,32.049591064453125,26.99173927307129,22.2620906829834,-16.68766212463379,17.024559020996094,4.21437406539917,12.638328552246094,-12.58261775970459,12.267991065979004,5.854559421539307,9.082865715026855,-2.8846726417541504,10.420711517333984,-1.1866810321807861,8.099661827087402,-1.9771538972854614,7.448550224304199,1.8001548051834106,7.613414287567139,-3.004411458969116,9.680582046508789,0.30396515130996704,0.30775395035743713,1410.6753570562125,453.11712875660817,1512.9717892723404,380.6953780625839,2767.5082652561437,1194.0923722471903,0.06298072271671827,0.021005301234394137,0.14286480844020844,0.09589651226997375,21.087885137697246,8.238383360980151,0.026790461133825712,0.15740351569215044,161.4990234375,blues
blues.00011.wav,-287.9235534667969,77.0452651977539,123.97102355957031,31.52353286743164,5.456122398376465,17.381046295166016,33.68454360961914,18.550790786743164,1.0892010927200317,21.012859344482422,14.704721450805664,15.348381042480469,-4.898605823516846,12.217013359069824,8.653275489807129,13.753050804138184,0.7827978134155273,12.197827339172363,6.566735744476318,10.686264991760254,-4.879439830780029,9.68674087524414,-3.1806588172912598,9.17844009399414,-5.557003021240234,8.085728645324707,0.36580705642700195,0.31938475370407104,1353.3291189300635,715.4744658420599,1757.3310044069246,469.2749728851025,2882.31590436339,1712.5018145222573,0.04395891785990712,0.04354469611875666,0.06568456441164017,0.05000544339418411,20.797922500264367,7.343455028233116,0.0662171909394376,0.17668614250593317,161.4990234375,blues
blues.00012.wav,-207.208740234375,67.66199493408203,132.79708862304688,25.794357299804688,-15.460705757141113,30.59287452697754,60.9948616027832,18.182409286499023,0.7102412581443787,17.72148895263672,12.461278915405273,10.05937385559082,1.160927653312683,10.392874717712402,-1.5278946161270142,10.568408966064453,-17.90181541442871,9.819367408752441,8.369234085083008,9.73562240600586,-2.4538185596466064,11.820317268371582,-0.5966886878013611,9.62463092803955,0.3688165545463562,9.283365249633789,0.2693325877189636,0.30644625425338745,1361.1004062354928,507.00601443997215,1567.6007717770153,211.96910144314313,2739.791766187355,976.0043854573764,0.06912392064144737,0.04879831148262711,0.1190238893032074,0.06369339674711227,22.127099844933312,6.741583450843002,-0.030804505237001657,0.14120894196573697,184.5703125,blues
blues.00013.wav,-209.78219604492188,44.382938385009766,124.4659194946289,23.290462493896484,10.285804748535156,25.728227615356445,47.030174255371094,12.177268028259277,6.482385635375977,10.098318099975586,15.417020797729492,12.095587730407715,-2.010077953338623,8.332418441772461,6.735785961151123,8.717909812927246,-21.548620223999023,9.820377349853516,10.728498458862305,9.790460586547852,-5.5324320793151855,9.524993896484375,-2.202038049697876,7.695250988006592,-3.051727056503296,7.237646102905273,0.26472628116607666,0.30194413661956787,1324.3317542217217,414.29530275438486,1827.3844642890322,279.49350259593683,2710.3669441152283,1037.1194677358196,0.051417300575657895,0.03544030759515154,0.1131889671087265,0.06474139541387558,21.41602694746701,7.129589765426542,-0.035702475205974575,0.11705002082018075,107.666015625,blues
blues.00014.wav,-305.6985778808594,90.54730224609375,113.04164123535156,26.103660583496094,12.114900588989258,38.2579345703125,45.03944396972656,14.991418838500977,17.739238739013672,15.779799461364746,14.594630241394043,12.43875789642334,4.15712833404541,12.55484390258789,0.24009793996810913,12.913716316223145,-7.013088226318359,9.877542495727539,13.649843215942383,8.767173767089844,8.923057556152344,9.486505508422852,1.3016899824142456,7.92079496383667,5.952127933502197,8.022302627563477,0.32904085516929626,0.32870593667030334,1172.2763008557504,383.77702373407834,1705.8583767615453,310.43031693283615,2345.777482071159,936.497139040366,0.045045834945820436,0.03950987106446065,0.06693624705076218,0.05204607918858528,21.617301755612154,6.527442891919861,-0.020940279200827142,0.10156163896853607,151.99908088235293,blues
blues.00015.wav,-238.5330352783203,66.20257568359375,120.08828735351562,26.991220474243164,-4.224555492401123,31.297773361206055,42.31004333496094,19.574748992919922,5.916329383850098,17.288061141967773,13.91418170928955,10.838106155395508,5.357577323913574,10.939125061035156,1.903708577156067,11.995671272277832,-16.929880142211914,9.480667114257812,12.339309692382812,8.733510971069336,3.94096040725708,9.037074089050293,-1.3906768560409546,7.804614067077637,0.014792073518037796,7.785207271575928,0.2703465521335602,0.30876868963241577,1420.4114787701458,447.3246402980111,1730.9171016184662,285.16918566241634,2930.240614569224,836.9628042321557,0.0637176797116873,0.04406925502867672,0.08063894510269165,0.0532103106379509,21.364320963764044,6.689703557641253,-0.01210122668339532,0.1122837066057007,103.359375,blues
blues.00016.wav,-233.79489135742188,70.44123077392578,120.66705322265625,23.711532592773438,-3.1675608158111572,34.75709533691406,39.539268493652344,19.910839080810547,3.8588550090789795,16.844215393066406,18.839672088623047,12.497923851013184,-3.6889171600341797,10.01887035369873,4.431845188140869,10.562871932983398,-14.975374221801758,10.074906349182129,17.571033477783203,10.108126640319824,1.8447446823120117,10.421930313110352,2.538606643676758,8.149383544921875,-1.2386856079101562,8.067007064819336,0.30829644203186035,0.3167685270309448,1455.0424713768248,390.3891133086726,1825.9090251785306,341.82760454565937,3009.9651324859715,1005.4885183924602,0.061350725014512386,0.03767737157691678,0.08141902089118958,0.051397182047367096,21.05721565810718,7.08008834070389,0.01120887076465113,0.11202567564963788,198.76802884615384,blues
blues.00017.wav,-245.75413513183594,72.07491302490234,140.48092651367188,28.298141479492188,-2.7714390754699707,28.210205078125,60.42012023925781,18.994874954223633,18.925399780273438,15.329365730285645,9.837099075317383,9.9878511428833,3.5665769577026367,10.890830039978027,0.5361875295639038,9.65005874633789,-16.367361068725586,11.359437942504883,6.629854679107666,10.260236740112305,7.269148826599121,9.83566951751709,-4.015730857849121,8.446646690368652,1.607453465461731,8.542129516601562,0.30223947763442993,0.30567795038223267,1088.7781161784512,481.44119724619634,1410.8359525015333,264.16997658064673,2134.7537581027477,1040.1175624181956,0.04832397083010836,0.029080134268729036,0.09325911104679108,0.04638774320483208,21.719440277000942,6.357365799852029,0.007148634398320133,0.10991914514435847,172.265625,blues
blues.00018.wav,-252.51876831054688,53.61874008178711,104.9369888305664,24.581554412841797,15.316827774047852,25.72705078125,42.6734733581543,12.75080394744873,6.762617588043213,9.637907028198242,21.62357521057129,10.82491397857666,-1.3132768869400024,8.574239730834961,5.6919331550598145,10.023236274719238,-16.619516372680664,11.194994926452637,12.161625862121582,11.117655754089355,-1.9679499864578247,7.221667766571045,1.9697649478912354,8.042827606201172,-0.8889584541320801,6.976861953735352,0.2700793147087097,0.3125685155391693,1537.56091926741,439.6508001183022,2054.224165444145,381.49604145575444,3495.4621967516446,1352.6626778846232,0.056131935710139316,0.041510898956046816,0.07964064180850983,0.0543760322034359,21.71347422895002,7.420516092691078,-0.033855527600317445,0.12270244400686316,83.35433467741936,blues
blues.00019.wav,-236.68890380859375,74.70635223388672,138.40428161621094,23.166364669799805,-4.923574924468994,34.17282485961914,47.64771270751953,17.647171020507812,5.152376174926758,21.60105323791504,8.895283699035645,9.57451057434082,0.48285630345344543,9.904786109924316,-3.8016679286956787,12.605185508728027,-14.97489070892334,8.792123794555664,10.432586669921875,10.226059913635254,-0.35396143794059753,11.592766761779785,0.7883455157279968,8.970575332641602,1.7829302549362183,8.832467079162598,0.25735950469970703,0.30988022685050964,1195.4133983085592,499.7222876674399,1480.9442638678327,216.57655920498246,2235.2114839819565,1099.3750886750324,0.05887114817143963,0.04241648363749193,0.09763429313898087,0.050781093537807465,21.481304784086948,6.5139133161897,0.016355433030054982,0.12427353123332854,123.046875,blues
blues.00020.wav,-230.42657470703125,54.645503997802734,127.10052490234375,19.935543060302734,7.145355224609375,24.48725700378418,39.78431701660156,13.249691009521484,1.9449424743652344,10.760222434997559,17.40534019470215,10.012038230895996,-5.639429092407227,8.914257049560547,8.252129554748535,8.327550888061523,-18.104385375976562,7.745545864105225,13.842513084411621,8.527892112731934,-3.7609128952026367,8.461935043334961,2.571859836578369,8.635147094726562,-4.320805549621582,7.914323329925537,0.30279943346977234,0.30718228220939636,1389.9522837601053,320.8151396414133,1911.3143992689456,297.8975219020218,3005.7401580338137,972.856996829294,0.05256015080785604,0.02481177495607362,0.07535404711961746,0.04988358914852142,20.069971284973438,7.192836890283216,0.02095346119905617,0.11441817015243752,135.99917763157896,blues
blues.00021.wav,-264.678466796875,79.65916442871094,138.85833740234375,31.658893585205078,11.156023025512695,35.838104248046875,48.53825378417969,19.26860809326172,14.895923614501953,15.755783081054688,20.584367752075195,11.406539916992188,3.2051422595977783,10.95698356628418,1.2625880241394043,10.222084045410156,-15.847021102905273,9.767314910888672,15.986576080322266,9.229901313781738,3.3616716861724854,8.898972511291504,-1.51374089717865,8.480931282043457,1.8921550512313843,8.370802879333496,0.3211421072483063,0.3213796615600586,1046.7275070203577,540.0754646880034,1480.5791610107556,264.76775459906105,1831.1222607875386,1161.5990322554355,0.04793735185274768,0.04829025097065128,0.10111809521913528,0.05685032904148102,22.15017830903346,6.469194437813708,-0.052008508052501484,0.11719437968653779,99.38401442307692,blues
blues.00022.wav,-233.85751342773438,80.59227752685547,136.17208862304688,30.977920532226562,3.271317720413208,34.091278076171875,48.93121337890625,19.60270881652832,8.685133934020996,17.44671058654785,13.979510307312012,12.86181640625,5.354867458343506,10.27258586883545,0.39087018370628357,11.302638053894043,-13.5045747756958,12.309768676757812,16.85610580444336,9.099173545837402,5.1309380531311035,10.696426391601562,-2.2318801879882812,8.792097091674805,3.9640331268310547,8.120821952819824,0.306441992521286,0.31307587027549744,1156.202363121508,560.5751355792314,1497.7588839195867,243.07704876980938,2170.511875211639,1153.7443478601008,0.05861340218653251,0.05355133885466522,0.11343149840831757,0.06071941554546356,22.285952452738858,6.7928147902790315,-0.017734416321783294,0.12699134777252957,95.703125,blues
blues.00023.wav,-227.26885986328125,64.40760803222656,137.73069763183594,22.503929138183594,-14.4934663772583,35.30354690551758,63.555702209472656,14.521750450134277,5.612640857696533,12.356342315673828,11.984640121459961,9.678050994873047,1.8855520486831665,10.130398750305176,-1.863376498222351,9.341695785522461,-7.620555400848389,9.878337860107422,-2.447174072265625,9.88372802734375,-2.8867249488830566,10.20205020904541,-9.429529190063477,9.378917694091797,-10.92391300201416,10.746888160705566,0.280720978975296,0.30193594098091125,1210.4571260262846,363.0846223028455,1498.0546093390135,227.26333698327832,2522.5430798604393,781.1815275234986,0.052482675841718264,0.03298931566314875,0.1019149050116539,0.05966828390955925,21.82806578194464,6.130971980443699,0.022191950731090662,0.15389507855978338,184.5703125,blues
blues.00024.wav,-274.3118591308594,76.93624114990234,130.41371154785156,22.37529182434082,-6.392799377441406,36.63964080810547,70.40501403808594,17.646696090698242,13.26914119720459,15.184504508972168,9.461283683776855,12.469621658325195,7.725640296936035,11.023466110229492,-1.2474910020828247,12.256718635559082,-0.5775883197784424,9.703689575195312,-2.30258846282959,8.30018424987793,3.783147096633911,8.76274299621582,0.08482332527637482,8.577573776245117,-0.939436137676239,11.257425308227539,0.2631080746650696,0.3161962032318115,1120.3909802285903,420.0105191253382,1447.85262505518,231.99485767926348,2325.127606938129,1067.2899656487189,0.047297899937113,0.03285126675852585,0.08696161210536957,0.05012074112892151,21.717050664598315,5.983712239602941,-0.029070309851374442,0.13230870025013838,103.359375,blues
blues.00025.wav,-249.28939819335938,63.09784698486328,130.98703002929688,18.394969940185547,0.6773903965950012,39.75187683105469,66.68578338623047,17.279258728027344,17.89780616760254,13.545689582824707,4.623736381530762,13.16553020477295,6.5983076095581055,9.820876121520996,1.2490500211715698,9.916266441345215,1.4163895845413208,8.703125953674316,-1.5791418552398682,9.580452919006348,-0.9626631140708923,10.061666488647461,-3.571995735168457,9.229387283325195,-2.92798113822937,9.291680335998535,0.2909806966781616,0.3017832338809967,1109.721378629315,372.4129388140998,1463.539070397656,194.51148697609224,2243.744765715702,915.8907256851093,0.05172493288022446,0.03659632145372818,0.08917960524559021,0.05582619458436966,21.023261507497566,6.300135210945577,-0.04022143303448687,0.12329243858381222,92.28515625,blues
blues.00026.wav,-284.6973571777344,78.7223129272461,108.8051986694336,26.004621505737305,9.088282585144043,38.02742385864258,51.222740173339844,17.197450637817383,18.09175682067871,14.50534439086914,7.612260818481445,13.483985900878906,8.779499053955078,11.017854690551758,2.3628289699554443,10.154078483581543,0.005786435212939978,9.67038345336914,2.2509660720825195,10.304088592529297,4.205099582672119,9.183077812194824,-3.2933175563812256,9.884416580200195,1.6082983016967773,8.278565406799316,0.27866604924201965,0.3082524836063385,1198.7544985722175,402.34690852292596,1573.0851132732248,289.4571988850951,2478.8266775408765,995.8270323101638,0.051987591911764705,0.038570568194024366,0.07693855464458466,0.07693015784025192,21.957339782385755,6.23011823574128,-0.02593898382948154,0.1401138643048391,83.35433467741936,blues
blues.00027.wav,-228.2506561279297,53.045005798339844,130.3444061279297,26.25477409362793,-23.291290283203125,30.453990936279297,70.1720962524414,19.92217445373535,1.1422709226608276,13.4837064743042,7.602447509765625,12.392955780029297,0.9099381566047668,10.015294075012207,1.9782512187957764,9.411503791809082,-6.167007923126221,7.868752479553223,-9.396023750305176,9.273236274719238,-2.562840461730957,10.388401985168457,-4.522894382476807,7.6830549240112305,-0.26295027136802673,8.236430168151855,0.2887045443058014,0.30685824155807495,1391.4439037459135,447.3847820799293,1494.8508338204401,208.5677441744773,2811.1413347462753,735.6703511002595,0.07235897288602941,0.050426781842714534,0.09572528302669525,0.04683949053287506,23.021924583748703,5.867445700699664,0.01686800389622614,0.18423105536556983,92.28515625,blues
blues.00028.wav,-248.9867401123047,70.45574951171875,139.06719970703125,19.953779220581055,-16.282499313354492,34.15384292602539,57.117984771728516,18.137451171875,20.19265365600586,12.582623481750488,10.188037872314453,11.546414375305176,4.543975830078125,11.243721008300781,0.33127909898757935,10.879305839538574,-7.877950191497803,8.358489036560059,-3.4479153156280518,8.276775360107422,-2.646488904953003,8.910004615783691,-2.8313822746276855,8.167048454284668,-0.902166485786438,9.771069526672363,0.2760109007358551,0.3144059479236603,1115.5411952519341,324.94614980674856,1398.5093836910687,229.8246831792116,2290.3194840847523,798.9420886424391,0.04802843217879257,0.028583845087897613,0.09958247095346451,0.06407079845666885,21.40187790875382,6.189595779288893,-0.02365988543722648,0.13128211728709446,103.359375,blues
blues.00029.wav,-233.75082397460938,60.73033142089844,101.17827606201172,29.759796142578125,17.64976692199707,19.37721061706543,23.733776092529297,14.810775756835938,2.082033157348633,15.089254379272461,25.941923141479492,11.647929191589355,-16.95884895324707,18.422504425048828,15.098033905029297,10.653246879577637,-22.278715133666992,9.919082641601562,4.395122528076172,11.071765899658203,-23.2074031829834,12.938665390014648,-6.057175159454346,9.040495872497559,-5.068857192993164,8.996855735778809,0.28055399656295776,0.32505398988723755,1649.2877536970093,844.116577006683,2190.221833503233,430.4802922794099,3761.610587388738,2039.7830928171659,0.05292636174535604,0.0569964788512264,0.12466930598020554,0.0694025456905365,26.456134840917116,8.892486195352632,-0.0009195321122306049,0.15497369977519107,129.19921875,blues
blues.00030.wav,-206.96807861328125,44.99866485595703,117.79298400878906,27.640546798706055,23.23587989807129,16.77232551574707,28.297826766967773,16.16750144958496,-1.1239153146743774,13.964349746704102,18.862035751342773,12.688658714294434,-21.949682235717773,14.560503959655762,17.849985122680664,11.72113037109375,-25.585643768310547,14.150612831115723,2.12992525100708,10.150412559509277,-17.794416427612305,8.543368339538574,-8.015902519226074,7.771043300628662,-17.60727882385254,8.536091804504395,0.2631293833255768,0.3072076141834259,1378.9657764881297,742.5598956925822,2003.5852163311847,519.394994938015,3015.0567683642125,2139.362055292999,0.03937580120452786,0.030759514337925453,0.1700301468372345,0.05651620775461197,26.843508342580435,8.623461116940499,0.03867668585446472,0.18218279831267253,151.99908088235293,blues
blues.00031.wav,-221.8311309814453,50.1198844909668,110.83949279785156,24.214548110961914,18.6168212890625,13.784725189208984,30.920137405395508,13.439663887023926,3.2959229946136475,14.88302993774414,22.58736228942871,10.032215118408203,-20.416351318359375,17.846128463745117,12.11873722076416,10.704249382019043,-26.35049819946289,10.423561096191406,-4.3674845695495605,10.114691734313965,-26.413198471069336,11.338235855102539,-13.045098304748535,10.37099552154541,-12.654766082763672,12.096414566040039,0.2536383867263794,0.3151463568210602,1331.0365912698594,593.5347514951941,1973.6486462859361,484.230747865474,2900.174129710478,1926.053370980482,0.04296723829334365,0.033113697129623997,0.15153230726718903,0.05651747062802315,27.927204310349342,8.277045938373558,0.013257984579766664,0.20982577083736093,151.99908088235293,blues
blues.00032.wav,-288.8077087402344,72.89320373535156,105.89604187011719,28.811166763305664,18.77703857421875,20.835323333740234,23.710391998291016,18.487327575683594,5.711881160736084,19.50859832763672,25.549087524414062,12.8262357711792,-13.473759651184082,15.10789966583252,12.428972244262695,11.214014053344727,-11.942033767700195,13.99122428894043,1.5714255571365356,11.506952285766602,-15.63591194152832,11.236590385437012,-6.650615692138672,9.02645492553711,-11.713253021240234,10.104416847229004,0.27626824378967285,0.3120811879634857,1309.6646971460593,869.8875194588802,1883.062611501245,533.2848661781875,2765.658276442773,2165.6504450058424,0.03939318583107585,0.05621806192176271,0.10115690529346466,0.06273246556520462,26.98588431192438,8.18606087486849,0.0936795155902856,0.2486245865787954,143.5546875,blues
blues.00033.wav,-239.03807067871094,56.806373596191406,108.6572036743164,28.653453826904297,34.15188980102539,16.713603973388672,30.23917007446289,17.3702392578125,-0.47574329376220703,15.392646789550781,27.29263687133789,11.857561111450195,-21.379398345947266,16.936935424804688,14.150508880615234,11.793535232543945,-24.510177612304688,10.839340209960938,-1.8840460777282715,13.388097763061523,-28.050291061401367,11.27590274810791,-11.256650924682617,9.364659309387207,-16.476930618286133,9.511204719543457,0.26082009077072144,0.3079884648323059,1430.5981944868504,837.4770937268804,2075.6524158312614,524.75791810066,3246.7553673144835,2360.3217720791267,0.04196988982681889,0.0379496553493765,0.13312429189682007,0.04744350537657738,27.16162335947027,8.569552130478192,0.01854935579777476,0.22835095868270988,151.99908088235293,blues
blues.00034.wav,-217.23867797851562,59.99020767211914,105.79236602783203,23.115158081054688,15.617069244384766,18.933635711669922,25.25638198852539,14.815605163574219,-1.4402743577957153,14.70071029663086,30.1898193359375,10.843642234802246,-17.715219497680664,14.958717346191406,17.318172454833984,11.252165794372559,-27.20952796936035,10.597419738769531,4.33916711807251,13.31950569152832,-20.059492111206055,10.741460800170898,-10.695944786071777,8.42324161529541,-14.220666885375977,10.247786521911621,0.26211869716644287,0.31472527980804443,1536.7310778930728,584.0842876284809,2157.0586117243593,401.2923242335017,3600.91989239672,1927.3072014806512,0.04570040392801858,0.026297618383381533,0.13591797649860382,0.05681255832314491,26.879584651572642,8.633306297455627,0.010738632267459625,0.1853647462215982,184.5703125,blues
